Sample	logFC	pval	pval_corr	log_pval
EIF4B	-0.18762426985422564	0.0009804809879278423	1.0	-0.0
ZFYVE16	-0.1877345250315514	0.002855908059796456	1.0	-0.0
REST	-0.18777766209288238	0.08934878454093835	1.0	-0.0
NBL1	-0.18799519740018233	0.14066710336764032	1.0	-0.0
SNTA1	-0.1880126173269545	0.22418257234559694	1.0	-0.0
OSBPL8	-0.1880492006022152	0.006108491989238409	1.0	-0.0
C2orf24	-0.18805073443472686	0.0036889507834116935	1.0	-0.0
LRRN4	-0.18825930643858513	0.6940542939707254	1.0	-0.0
NHEDC2	-0.1883101520171353	0.3142786648972138	1.0	-0.0
CHD2	-0.18852184145544193	3.88830528573198e-05	0.7982690751607755	0.09785069491430917
BBS2	-0.1885948199727263	0.030883557545786252	1.0	-0.0
ZNF827	-0.18860487709591656	0.05122359125137964	1.0	-0.0
C6orf201	-0.18871413124195957	0.07308627743987324	1.0	-0.0
MBTPS1	-0.18887789577441616	2.749001008562985e-05	0.5643699070579808	0.2484361514504508
TMEM140	-0.1889302475087753	0.13073553042136965	1.0	-0.0
ZNF175	-0.18895084087473002	0.010755078410367398	1.0	-0.0
SEC22C	-0.18902918513142986	0.006624740580330281	1.0	-0.0
BCAP29	-0.18913419682676746	0.0028380686931271403	1.0	-0.0
G3BP2	-0.18915001010670984	0.00014880065242579932	1.0	-0.0
SATL1	-0.18915703486793234	0.00230364235622795	1.0	-0.0
PHF2	-0.18916828509401107	0.00015791665282073302	1.0	-0.0
ZNF383	-0.18933735241545513	0.0006897534279285363	1.0	-0.0
COQ7	-0.189585855225463	0.00015327833999107863	1.0	-0.0
C10orf76	-0.1895975572317461	6.0696431497583106e-09	0.00012460977386453812	3.9044478921153574
PANK3	-0.18973850927355507	0.02830707251132634	1.0	-0.0
TCEB3	-0.18976916039110314	9.763524679635958e-06	0.20044516167292623	0.6980044222476306
LIPJ	-0.18980677619248132	0.06606981343369728	1.0	-0.0
RNF146	-0.1898170076191441	0.002406912698103789	1.0	-0.0
LSS	-0.1898495149938615	0.09495857111967762	1.0	-0.0
TAB3	-0.1901532990401975	0.001426419804038173	1.0	-0.0
SYTL2	-0.19017206615511562	0.24428393171293172	1.0	-0.0
RASAL2	-0.19018845943059048	0.014907367883133368	1.0	-0.0
ARHGEF5	-0.19032390033890856	0.040292035323999734	1.0	-0.0
STIM1	-0.19037135874786237	0.00228699029663395	1.0	-0.0
NFYB	-0.19042497782152523	0.00023100906619632773	1.0	-0.0
DSEL	-0.19049765560168375	0.2876364502853268	1.0	-0.0
FLJ10038	-0.19052120051265398	0.014868118071824008	1.0	-0.0
FNBP1L	-0.19058375275085737	0.009688205505604829	1.0	-0.0
SENP6	-0.19067313840823275	1.989123480363171e-05	0.40836705051855904	0.38894930663227434
LRIG3	-0.19067703847283646	0.15651232900232107	1.0	-0.0
SLC4A11	-0.190702885606008	0.29113556339113494	1.0	-0.0
SCARB2	-0.1907189940368479	0.000701142820348435	1.0	-0.0
CAMK2N1	-0.19077983634427476	0.14577243578359908	1.0	-0.0
COMMD8	-0.19078736691439957	0.004416067222248355	1.0	-0.0
NDUFS4	-0.19085216658011817	0.0016816864737058223	1.0	-0.0
CYP4X1	-0.19094911722444152	0.6018502167354247	1.0	-0.0
RPS27	-0.19097858950410185	0.1488788799777033	1.0	-0.0
KLHDC10	-0.1910789053446642	0.010115856620254078	1.0	-0.0
PKN2	-0.19108082712910068	0.00010283846342631788	1.0	-0.0
DNAJC11	-0.19137246920582207	5.775982208819694e-05	1.0	-0.0
CTR9	-0.19138721080498655	3.7303992770639693e-06	0.0765850971581233	1.1158557323474478
HYI	-0.19141674864535574	0.04575711688171674	1.0	-0.0
ENPP5	-0.19142275674241027	0.3307449545774961	1.0	-0.0
ZNF555	-0.1914822635297666	0.0002303423505548423	1.0	-0.0
RBBP9	-0.1917061735149801	0.0030268057004858282	1.0	-0.0
AGTPBP1	-0.19172495698705028	0.06981604400194553	1.0	-0.0
KRT83	-0.19173293207911168	0.7189704478505098	1.0	-0.0
MON2	-0.1919308375312898	0.0007843489440715472	1.0	-0.0
ZNF619	-0.19202032032833571	0.018178734940172792	1.0	-0.0
FPGT	-0.1920536631869787	0.00035333390643646424	1.0	-0.0
RANBP6	-0.19218234450264582	0.0008094070491574225	1.0	-0.0
ITCH	-0.19218252628284738	8.930448056323432e-06	0.18334209859632006	0.7367378018744176
RABEP1	-0.19230780572274142	0.03778431488371212	1.0	-0.0
GPT2	-0.19240074397180074	0.18591710130725075	1.0	-0.0
PI4K2B	-0.19245372906402736	0.005679392823365111	1.0	-0.0
MAP4	-0.19248628282902835	0.004007263599121558	1.0	-0.0
TMEM231	-0.1925400316134951	0.09174300964038262	1.0	-0.0
MGST3	-0.19263946420078426	0.00829687202371033	1.0	-0.0
KPNA3	-0.19265451542964307	0.0005466019257597868	1.0	-0.0
ZNF274	-0.19266841353526942	0.0006500956355826055	1.0	-0.0
RGPD6	-0.19271064621207223	0.003538108841022784	1.0	-0.0
FABP12	-0.192891153990145	0.5503758949705024	1.0	-0.0
LOC415056	-0.1929268587933307	0.7645617278307374	1.0	-0.0
SP2	-0.19294316960554703	1.4110197379747506e-05	0.2896823522062163	0.5380779617272483
RAD54L2	-0.19299036824411786	0.0601666059604919	1.0	-0.0
CDC42	-0.19300177238637772	2.693831214910993e-06	0.05530435484212269	1.2572406696096126
C9orf156	-0.19305667873682264	3.761799999796377e-06	0.07722975399581962	1.1122153485415096
ZC3H7B	-0.19327996929478353	0.0003368840838903755	1.0	-0.0
ZNF19	-0.1933457671443719	0.006446567216897659	1.0	-0.0
USO1	-0.19356544650765173	3.378779078416715e-05	0.6936633447989516	0.1588512542854588
CCDC135	-0.193571693303622	0.63958819926201	1.0	-0.0
C6orf57	-0.1935934080581685	0.027478725117104186	1.0	-0.0
TIRAP	-0.1937185545338238	0.001097320632302469	1.0	-0.0
NCR3	-0.194024868601943	0.6587561802728583	1.0	-0.0
BOD1L	-0.19414130060443213	0.003904099116082936	1.0	-0.0
OTUD4	-0.1942018840925943	0.0005057014269776286	1.0	-0.0
PDE12	-0.19421697987091235	3.95205368307965e-05	0.8113566211362521	0.09078821539526574
SON	-0.19429691294041262	0.00032136258593633803	1.0	-0.0
MT1DP	-0.19454285146782935	0.9330929000494759	1.0	-0.0
CRTC3	-0.19506642550785713	9.211953252321471e-05	1.0	-0.0
CALCR	-0.19507741078723617	0.6538283304195328	1.0	-0.0
ADAMTS9	-0.19510425657292174	0.20253201601243348	1.0	-0.0
ANKRD6	-0.19522451672709806	0.06514134847969212	1.0	-0.0
ZNF157	-0.19536708282605497	0.20812077464301382	1.0	-0.0
IL17RC	-0.1955483390542181	0.024488024615189966	1.0	-0.0
MORF4L1	-0.19581256488679522	1.39315271103636e-05	0.2860142515757647	0.5436123262188324
MESTIT1	-0.19587133055688533	0.5152015479446255	1.0	-0.0
AKAP10	-0.1959050720937956	0.0016731902910161922	1.0	-0.0
RBM20	-0.19599461413170882	0.5770228540505893	1.0	-0.0
MECP2	-0.19607290726589177	9.509800054165467e-05	1.0	-0.0
RELL1	-0.19609163162496834	0.02514521016081683	1.0	-0.0
NCRNA00081	-0.19612127262458756	0.0014684556009290867	1.0	-0.0
GGT1	-0.19621404192086978	0.3612937073296607	1.0	-0.0
C6orf94	-0.1962312286138731	0.028220262591335744	1.0	-0.0
EYA3	-0.19645554207129212	0.011315854316893699	1.0	-0.0
CXorf22	-0.19651178931450053	0.6301600121960229	1.0	-0.0
ALKBH8	-0.19665346457866129	4.3786617522685355e-05	0.8989392577407304	0.04626965300454878
ZNF14	-0.19670297880060517	0.0029498832444770995	1.0	-0.0
PGRMC2	-0.19697673182951192	0.00030985984752073643	1.0	-0.0
ARHGEF38	-0.1970284333896517	0.31660728264911314	1.0	-0.0
ADAMTS18	-0.1975097192932278	0.6188374583569698	1.0	-0.0
OGFRL1	-0.19753479192224255	0.1263685159296826	1.0	-0.0
FAM110C	-0.1975350243853402	0.2529978433410104	1.0	-0.0
EML5	-0.19757352004065076	0.41640699490592936	1.0	-0.0
GARNL3	-0.19758815919932005	0.17627155167460037	1.0	-0.0
TRIM68	-0.19766211552980195	0.03502134073707203	1.0	-0.0
ITGB1BP1	-0.19786653535244803	0.0013412935475922857	1.0	-0.0
NAT8L	-0.19817126230754045	0.44114146277025057	1.0	-0.0
DKK3	-0.1982173109948402	0.2712497745757503	1.0	-0.0
ZNF654	-0.1982656806487526	0.0016563795513096621	1.0	-0.0
REEP3	-0.19844489904822993	0.007177462679745074	1.0	-0.0
ZNF800	-0.19851639115152508	0.0005420372317278225	1.0	-0.0
EPC2	-0.1987286901588199	5.6729468121906756e-05	1.0	-0.0
SNX14	-0.1987803291421013	1.3121019676184595e-05	0.26937453395206973	0.5696434638723422
MEF2D	-0.1988633129623807	0.0004778455715651473	1.0	-0.0
NLRP3	-0.19888202346472905	0.40498307358225516	1.0	-0.0
ELK3	-0.1989449033815891	0.05788097499467895	1.0	-0.0
SREBF2	-0.19896178109843987	0.004195437896429685	1.0	-0.0
CUL3	-0.19910363628576278	3.976900097955291e-09	8.164575901102212e-05	4.088066369236512
TBX21	-0.19911087124698845	0.3912303802861684	1.0	-0.0
ZNF596	-0.19916194086421424	0.01991618213580027	1.0	-0.0
NUAK1	-0.19919010576562357	0.08431909826943074	1.0	-0.0
GSTM1	-0.19924852492458278	0.7100164743571555	1.0	-0.0
PPA2	-0.19942070735398865	0.001385388370285576	1.0	-0.0
C18orf1	-0.1994941939502759	0.10335596497627951	1.0	-0.0
RC3H1	-0.19958346808552996	0.004626310027780373	1.0	-0.0
CHUK	-0.19994658494377582	2.6328309517771457e-06	0.0540520194399848	1.267188075711442
TNKS2	-0.19997996220003778	1.6886579996335465e-05	0.3466814873247671	0.46006934890420464
MRPS31	-0.19999729921273968	2.1442901460550167e-05	0.44022276698509494	0.3563275008096718
STX2	-0.2000550503919083	0.010255678203588964	1.0	-0.0
SLC26A5	-0.2000680371474548	0.5813122737181572	1.0	-0.0
USP19	-0.2005117677701147	4.801921801376068e-07	0.009858345458225068	2.00619596727562
TMEM135	-0.20051894024076233	0.006259213145005182	1.0	-0.0
CAMTA2	-0.20057223427477133	0.00010218034824706262	1.0	-0.0
WWP1	-0.20069927181030245	0.10994004191489952	1.0	-0.0
GPR34	-0.20079246156476138	0.32234283665010177	1.0	-0.0
SCAND3	-0.2008220463632373	0.16274916531572792	1.0	-0.0
TINF2	-0.20091158372756368	2.5362096204932766e-07	0.005206838350872697	2.2834259050233148
TMEM2	-0.20100953265946586	0.036919113271783384	1.0	-0.0
NINL	-0.20105299075561334	0.05278320379095266	1.0	-0.0
C11orf46	-0.20111936544244635	6.071304043278129e-05	1.0	-0.0
UBE2B	-0.20129558604211617	3.784890005059036e-05	0.7770379180386201	0.10955778790032587
LY6G6C	-0.2013670191792123	0.6459501742293245	1.0	-0.0
CD48	-0.20163010815485372	0.3966442918169124	1.0	-0.0
ZC3H12A	-0.2016674977735189	0.2007113029693682	1.0	-0.0
SNX13	-0.20171810479191876	0.0008080171070602339	1.0	-0.0
RAB12	-0.20184651686858857	0.0001690157607354298	1.0	-0.0
FAM81A	-0.2019468060061964	0.27391176356790276	1.0	-0.0
LOC100130331	-0.20218396831948304	0.570063195533377	1.0	-0.0
GSTM2	-0.20221015168601753	0.5216810435361487	1.0	-0.0
KLF7	-0.2023524891806412	0.05845696511641084	1.0	-0.0
RNF126P1	-0.20255007871541642	0.3720225122463482	1.0	-0.0
FAM107A	-0.20255497502870945	0.6416117075065433	1.0	-0.0
RHOT1	-0.2025710517097803	3.8006947844259703e-06	0.07802826392426516	1.107748055733438
LPCAT1	-0.20264557617658596	0.30987894753459966	1.0	-0.0
TMCO2	-0.20268312416704964	0.0013141637148448904	1.0	-0.0
SRGN	-0.20278221402346652	0.5617869908284265	1.0	-0.0
MAGT1	-0.2029273507827547	6.114857242509084e-05	1.0	-0.0
ZNF649	-0.2029980710838375	0.06368619553577139	1.0	-0.0
TESK2	-0.20307375484876022	0.08345644179873171	1.0	-0.0
C14orf4	-0.2030826415858531	0.008967933447593468	1.0	-0.0
SPATA19	-0.2030965824316166	0.06882036849449905	1.0	-0.0
UBB	-0.2031154915450042	0.0001729200848264346	1.0	-0.0
METRNL	-0.20325185781159583	0.08878027573964808	1.0	-0.0
RBM11	-0.203330517905008	0.14191067705793678	1.0	-0.0
LOC284441	-0.20333807563987438	0.03696114961276879	1.0	-0.0
TMEM55A	-0.20371211742410722	0.07386195635451953	1.0	-0.0
WFDC13	-0.2037710251928162	0.6965797532297046	1.0	-0.0
C9orf72	-0.2037795446699988	0.0709396463597962	1.0	-0.0
IPO8	-0.2038995387354472	4.195327318478595e-06	0.08613006984836556	1.0648452005866014
PARP3	-0.20391529246969853	0.002210080423890441	1.0	-0.0
ITFG1	-0.20394156253483153	0.00028637870869645157	1.0	-0.0
STRN3	-0.20396180874472591	7.1754801380883e-05	1.0	-0.0
MYH3	-0.2044223316400373	0.8773510436486696	1.0	-0.0
CBARA1	-0.20446578482956212	0.000108515204931321	1.0	-0.0
HIAT1	-0.20447281965467035	4.2251868782389503e-07	0.008674308661024565	2.0617651282565737
DYNC1LI2	-0.2044810528787835	0.00024039168741300584	1.0	-0.0
DKFZp566F0947	-0.2047255909880792	0.24757745188213723	1.0	-0.0
PDPK1	-0.20477257237346969	7.395812004767957e-05	1.0	-0.0
CCDC19	-0.20478579235425798	0.5663196623043725	1.0	-0.0
MAML3	-0.20482188072068652	0.027724771156003542	1.0	-0.0
LRFN5	-0.20483590916879368	0.5587397597710442	1.0	-0.0
UBR2	-0.20488552682217254	0.0018697818513115322	1.0	-0.0
B3GALNT1	-0.20510836227720475	0.03976935629623437	1.0	-0.0
CCDC126	-0.20520364786363654	0.006132468043203994	1.0	-0.0
CPEB2	-0.20523648367495717	0.09327485327291797	1.0	-0.0
KCNS2	-0.20529596854201282	0.5872738546158616	1.0	-0.0
C17orf72	-0.20536912511061622	0.40364127152029383	1.0	-0.0
ULK2	-0.20538101218702387	0.02811562787946365	1.0	-0.0
CDC42BPG	-0.2054657473670094	0.0548727344425322	1.0	-0.0
SMAGP	-0.2054690927574594	0.09926693658690805	1.0	-0.0
BAG5	-0.205572748507878	4.792623479656667e-07	0.009839256003735137	2.007037739545102
MDH1	-0.20574397820485935	0.00043747942274149383	1.0	-0.0
PRKACB	-0.20584857053088967	0.1919686527155466	1.0	-0.0
PCDHB7	-0.20621829740759612	0.30577664326025594	1.0	-0.0
RASA2	-0.2062558139544146	0.02636946814315108	1.0	-0.0
TBX2	-0.20625944738360324	0.32239157386167716	1.0	-0.0
WASL	-0.2063945110812888	1.7386166569900643e-05	0.3569379996800602	0.44740721451877435
USP33	-0.20641996475564994	4.890842932849412e-07	0.010040900541139843	1.9982273347498754
KIRREL	-0.20650600343252457	0.1691918983186234	1.0	-0.0
MLL5	-0.20654892723744211	0.0006653975735793707	1.0	-0.0
C9orf129	-0.20677929025972475	0.0034259930109760825	1.0	-0.0
COL19A1	-0.2068662573944655	0.722568032634316	1.0	-0.0
MUTED	-0.20728021288278775	0.0007876485642442564	1.0	-0.0
MYH14	-0.20732904581672784	0.11720981422706307	1.0	-0.0
WDR11	-0.20735015280262203	1.3203886510925264e-06	0.027107579006929568	1.5669092677710987
FRYL	-0.20740446852464878	0.00311923062069959	1.0	-0.0
MORF4	-0.20742651661464606	0.010447375678051622	1.0	-0.0
OXNAD1	-0.20747083308645387	0.000932045036361919	1.0	-0.0
KCNJ2	-0.20755038294368244	0.23841674126064752	1.0	-0.0
AGXT2L2	-0.20775435267704978	0.011600154836516666	1.0	-0.0
GGT5	-0.20778099279896622	0.07690525769886515	1.0	-0.0
ABHD1	-0.20783746923393576	0.31888631819874735	1.0	-0.0
TMEM43	-0.2079264573079982	0.0004370179787784362	1.0	-0.0
TTC21B	-0.20801219581763064	0.001329098936753089	1.0	-0.0
CPNE3	-0.2080536856286468	0.00044160585539906584	1.0	-0.0
TBCK	-0.20823934437480496	5.9644545658969574e-05	1.0	-0.0
SUGT1P1	-0.20832422068568857	0.058238163871273584	1.0	-0.0
KIFC3	-0.20836617122792056	0.038722346799510865	1.0	-0.0
AKAP5	-0.2084106311360916	0.2205791415323651	1.0	-0.0
SLC22A5	-0.2085593420862768	0.2900748367672268	1.0	-0.0
ZNF135	-0.2085632599112719	0.07516761210456989	1.0	-0.0
RIBC1	-0.20872237729928678	0.173096962048994	1.0	-0.0
ZNF559	-0.20881760280598272	0.002227900382635327	1.0	-0.0
FRG1B	-0.20882047772093326	0.0006652621851068569	1.0	-0.0
C16orf52	-0.20888201816874385	0.0007406365577587278	1.0	-0.0
CDC40	-0.20889621534416491	4.2215863784162e-06	0.08666916834888458	1.0621353707745875
ANKHD1-EIF4EBP3	-0.20893532301740336	0.0015025829291792103	1.0	-0.0
REV1	-0.20899182485027268	5.388717855253763e-07	0.011063037756835975	1.9561256054104792
C1QA	-0.20901454917936668	0.24581103489974152	1.0	-0.0
TRIM49	-0.20910420437416888	0.8128938730754175	1.0	-0.0
C1QB	-0.20927573218921225	0.21109981977616152	1.0	-0.0
PLXDC2	-0.2094972254552605	0.05216679477973342	1.0	-0.0
TPTE2P3	-0.20952306996069447	0.4283125804310981	1.0	-0.0
CNST	-0.2095371427840238	0.0026168572576955426	1.0	-0.0
USP30	-0.20960868428313262	5.419897094492954e-05	1.0	-0.0
PAFAH1B2	-0.20981100159939814	0.0010857988072889625	1.0	-0.0
LOC284100	-0.2098560099541804	0.35340846727074426	1.0	-0.0
BBS10	-0.20989905962350797	0.0024724376881478066	1.0	-0.0
CLCN3	-0.2099651688355486	0.006229207510304545	1.0	-0.0
C6orf162	-0.20997212530971776	0.00027045688571615295	1.0	-0.0
RALGAPA1	-0.21014019466096379	0.001978937106716838	1.0	-0.0
LEKR1	-0.21019382665196762	0.020206660626453897	1.0	-0.0
LST1	-0.21020753086903987	0.20328672019806696	1.0	-0.0
TEX2	-0.21027074787992817	0.0029788033762651106	1.0	-0.0
ZNF134	-0.2102733754880184	0.005223101208933736	1.0	-0.0
CD68	-0.21030002426835104	0.08227379173705299	1.0	-0.0
LOC284440	-0.21033887787900163	0.030184150565773456	1.0	-0.0
PPM1D	-0.21035480770883552	0.0016801835030386505	1.0	-0.0
LOC728024	-0.2103565732979753	0.004779709138334602	1.0	-0.0
ACAD10	-0.21039161063760048	0.0040843613489503355	1.0	-0.0
NEO1	-0.21040559459853014	0.01838082382271429	1.0	-0.0
IMPACT	-0.21041697582158037	0.00018894093360894297	1.0	-0.0
TMX4	-0.21058020487522633	0.028948459192771767	1.0	-0.0
C10orf84	-0.2107796005720015	3.767028666283863e-06	0.0773370985188077	1.1116121255252833
OCEL1	-0.2108346631018172	0.027942333610712623	1.0	-0.0
PGPEP1	-0.2109761685390481	0.009143196199237003	1.0	-0.0
FAM177A1	-0.21101827679172835	0.014612935468764411	1.0	-0.0
RHOA	-0.21105720817921636	1.6837654517018915e-09	3.456770472343983e-05	4.4613294564147274
UQCRFS1	-0.21106578708473833	0.17931230541308413	1.0	-0.0
KIAA1143	-0.21141536951946094	8.186386750014206e-07	0.016806651997779164	1.7745187924323698
LOC90246	-0.21154238762480393	0.2798035940663541	1.0	-0.0
EIF1AY	-0.21167460551304718	0.20879230337499943	1.0	-0.0
COX11	-0.21168999209559658	5.537257362775741e-05	1.0	-0.0
ESPN	-0.21174786777109667	0.2986309866148356	1.0	-0.0
SYNC	-0.21176160398669275	0.23371501665148292	1.0	-0.0
MED7	-0.2117827077348471	1.104570708016446e-05	0.22676836635577635	0.6444175285944549
RPL19P12	-0.21181252624931268	0.20350023342259735	1.0	-0.0
FLJ37543	-0.2118842643963661	0.42980419737096187	1.0	-0.0
MMGT1	-0.21191378153089246	1.5140091269174331e-05	0.310826073756149	0.5074825573953868
ASH1L	-0.21193712041354829	0.0025221704508040584	1.0	-0.0
LSP1	-0.21195404234446613	0.2608612692568369	1.0	-0.0
CLPX	-0.21247438460244084	3.79922390388634e-06	0.07799806674678655	1.1079161615609014
RHBG	-0.21248443282884022	0.7892769694184478	1.0	-0.0
MYO18A	-0.21295852203131815	0.008157218934162377	1.0	-0.0
HOXD12	-0.21305548915032024	0.39446673196139326	1.0	-0.0
CTNNA1	-0.2135977641580311	7.408451939912539e-07	0.015209551832640441	1.8178835827569158
UPF0639	-0.21379331831762816	0.5371961112806851	1.0	-0.0
EPM2AIP1	-0.2137974489567256	0.003892330009716604	1.0	-0.0
GJA4	-0.21395277145364844	0.22926473882000478	1.0	-0.0
SLC25A24	-0.2143603246059591	0.00842712754719247	1.0	-0.0
FAM10A4	-0.21452709059491326	2.2834491980392374e-05	0.46879212035745543	0.3290196967212716
CYP4F8	-0.2145523013571662	0.8629628636030191	1.0	-0.0
FLJ36031	-0.21475227534433294	0.01695330298847164	1.0	-0.0
DOCK8	-0.21479941712911454	0.2092675075323567	1.0	-0.0
FAM160B1	-0.21482706390453643	6.695384445868136e-05	1.0	-0.0
RPS6KA1	-0.2148426537575947	0.0028148504824554808	1.0	-0.0
HSPA1B	-0.21499282187317093	0.1187856072418718	1.0	-0.0
TTTY14	-0.21517831407667654	0.2860998784016962	1.0	-0.0
STAG1	-0.21521906575408067	0.0002872071665536421	1.0	-0.0
TOLLIP	-0.21532176270496528	0.0008791061933614305	1.0	-0.0
AGPAT3	-0.2154160484997707	8.957500415510098e-05	1.0	-0.0
SPTLC2	-0.21542672251656825	0.01090672930206232	1.0	-0.0
CTDSP1	-0.21564972539503735	1.579659762230992e-05	0.3243041491860227	0.4890474948760044
KCNA10	-0.21581567519864997	0.12152363400570948	1.0	-0.0
FAM170B	-0.2158351761963621	0.043860295614223624	1.0	-0.0
ZNF501	-0.21617455251624573	0.008668553683753752	1.0	-0.0
MFSD6	-0.21628773300889392	0.004401717734028974	1.0	-0.0
TMOD1	-0.2163190111419624	0.4207206482703443	1.0	-0.0
PPARGC1B	-0.21638883888076244	0.14455477284681953	1.0	-0.0
UBAP1	-0.21645179337311404	4.505770743376603e-06	0.09250347336152166	1.0338419598726218
CHTF8	-0.21648977181877882	2.2410810566474354e-09	4.600939409297185e-05	4.337153486009526
GFOD2	-0.2165527508908447	1.4144966658214571e-05	0.2903961654931452	0.537009122531732
ANKMY2	-0.21661724321301534	0.00010895483513934807	1.0	-0.0
UBE2D4	-0.21662077862021079	0.0003516719151699997	1.0	-0.0
TGM6	-0.21664978936413504	0.6773044877969646	1.0	-0.0
ABL1	-0.21670211864192268	0.0003575373376146358	1.0	-0.0
FTLP10	-0.21681129940275595	0.0003561101280319119	1.0	-0.0
POU6F1	-0.21702917772398767	0.06589908235404944	1.0	-0.0
SENP7	-0.21708156057375305	0.0008777100764922553	1.0	-0.0
UHMK1	-0.21715903925885094	0.03994071028198506	1.0	-0.0
VAPA	-0.2171598485641031	7.396182999622782e-08	0.001518436369822557	2.8186034025036646
SEMA4G	-0.2172451324179967	0.24325351386499144	1.0	-0.0
TBC1D12	-0.21725316495776958	0.0027119015655346908	1.0	-0.0
IL18RAP	-0.21729262008270656	0.28968477107803775	1.0	-0.0
PHF7	-0.21734203421862297	0.008904306948300389	1.0	-0.0
ZDHHC8P1	-0.21761351131897566	0.5342848956810908	1.0	-0.0
OMA1	-0.21773327864302772	0.00023811160476669714	1.0	-0.0
PCBD1	-0.21780999905736387	0.025414641863828785	1.0	-0.0
PAPSS1	-0.2179092789965722	0.0014796179394324252	1.0	-0.0
OXSR1	-0.21835566450191024	6.252942806784812e-06	0.1283729158232922	0.8915265942518505
TFEB	-0.21851979539274602	0.028667178821387845	1.0	-0.0
FAM114A2	-0.2185763957371627	1.0916993015761234e-06	0.022412586661357814	1.6495080181669954
LRRC49	-0.21860368946141318	0.03442471212260879	1.0	-0.0
SNAI3	-0.21882121368295504	0.09626174337938119	1.0	-0.0
LOC728323	-0.21894717689474774	0.03088734905447362	1.0	-0.0
ZNF546	-0.21899377988549062	0.006293435877952313	1.0	-0.0
ST6GALNAC5	-0.2191457988574701	0.38165968065124656	1.0	-0.0
JHDM1D	-0.2193217300358299	0.006760798173806125	1.0	-0.0
C9orf41	-0.2193387882946256	0.0036555969889719244	1.0	-0.0
PLEKHM1	-0.21947230293979914	0.00039299870108774724	1.0	-0.0
EMR1	-0.21950051603625464	0.606389864383309	1.0	-0.0
SIM2	-0.21958306968974473	0.35587741118868965	1.0	-0.0
RNF14	-0.2197665520090446	0.0001836284820526576	1.0	-0.0
LOC400752	-0.21979625923715318	0.028570426510498154	1.0	-0.0
ZNRF3	-0.21990803000016257	0.24602937722934884	1.0	-0.0
VAMP5	-0.21994033570570615	0.09224510897910386	1.0	-0.0
MID1IP1	-0.22015069577009427	0.0110912960148976	1.0	-0.0
VPREB3	-0.22019244835514495	0.7723362800229301	1.0	-0.0
TMED7	-0.22030416833048783	3.875965356310659e-05	0.7957356876505782	0.09923116399225748
MAP3K9	-0.2206465191129512	0.0687267952785971	1.0	-0.0
ACOT13	-0.22090371673564135	0.003433743265628775	1.0	-0.0
MTO1	-0.22104460093980016	2.1915583976014914e-08	0.00044992693902758617	3.346858003009643
AP1G1	-0.22112899168028477	8.6771120679536e-08	0.001781411107550874	2.7492358440754296
DHX29	-0.22120109325102533	9.54237233263858e-07	0.019590490398907003	1.7079546923935465
C16orf54	-0.22138892599988313	0.4505210526584349	1.0	-0.0
ME1	-0.22162779817588962	0.21701789208784103	1.0	-0.0
?|90288	-0.22178645831303356	0.3087106363878759	1.0	-0.0
BDNF	-0.22186265873521194	0.34860837138642364	1.0	-0.0
FAM82A2	-0.2219688893519116	1.1959932978378033e-06	0.024553742404610102	1.6098823046895698
C22orf13	-0.22197467066442833	0.00024643505498897256	1.0	-0.0
ELN	-0.22209885719427014	0.4315606225393064	1.0	-0.0
ZNF831	-0.2221060655163951	0.4183484249511551	1.0	-0.0
CMKLR1	-0.2222772883576294	0.23813446882524575	1.0	-0.0
ACVR1B	-0.22231782432256608	0.0012104790907656526	1.0	-0.0
VPS13A	-0.22234353074759738	0.007813227429993706	1.0	-0.0
SGPP2	-0.22239496978734685	0.1516474748433364	1.0	-0.0
DUSP26	-0.22247040762299708	0.6305771246709356	1.0	-0.0
SERPINB5	-0.22267245098200306	0.45748209624845493	1.0	-0.0
ESYT1	-0.22288294597129443	8.37947752618603e-05	1.0	-0.0
EFEMP2	-0.22318704258620592	0.05096923266851007	1.0	-0.0
ISPD	-0.22320976073193055	0.02391359814332321	1.0	-0.0
TMEM173	-0.2232656080394193	0.021342655219670055	1.0	-0.0
GPR65	-0.2233295331809364	0.126985270769818	1.0	-0.0
MTRF1L	-0.22335331858447027	1.1380924032127088e-08	0.00023365037037956912	3.631433526201082
PILRA	-0.2233707898506827	0.10766941735159219	1.0	-0.0
LILRB3	-0.22355364497285546	0.29251058129538066	1.0	-0.0
IFLTD1	-0.22357067742867964	0.7519618887776143	1.0	-0.0
WASF2	-0.22361397163505004	0.00024303579879045805	1.0	-0.0
SLC25A26	-0.2236568354063131	6.4205506761317935e-06	0.13181390538098572	0.8800387725061714
PTCH1	-0.22376611271643831	0.23061012516163712	1.0	-0.0
SDR42E1	-0.22379586058461864	0.03659888636388351	1.0	-0.0
USP8	-0.22394143726658733	3.446464008133565e-08	0.000707559060869821	3.150237303168593
SOD1	-0.22396743531804297	0.02219833484903892	1.0	-0.0
ZFYVE20	-0.22404596508529195	0.0016276556012040306	1.0	-0.0
SVIP	-0.22406669634988496	0.0028406535603652406	1.0	-0.0
RBMXL1	-0.22408491206757297	9.954959145670746e-06	0.20437531126062042	0.6895715685709687
PDPR	-0.22425468540165205	0.0077856418722911155	1.0	-0.0
IKZF4	-0.22431847991020604	0.005105136325957764	1.0	-0.0
STC1	-0.22432534934042714	0.6605570039744308	1.0	-0.0
